actuation_accel_cmd,actuation_brake_cmd,actuation_steer_cmd,stamp
1.0,0.0,0.16842980682849884,1759205975150677385
1.0,0.0,0.16831368207931519,1759205975160752250
1.0,0.0,0.16061481833457947,1759205975170647774
1.0,0.0,0.15865494310855865,1759205975180636824
1.0,0.0,0.15756888687610626,1759205975190623881
1.0,0.0,0.1480000615119934,1759205975200635823
1.0,0.0,0.1393788456916809,1759205975210618868
1.0,0.0,0.14009079337120056,1759205975220637691
1.0,0.0,0.13339194655418396,1759205975230615737
1.0,0.0,0.13630542159080505,1759205975240647052
1.0,0.0,0.150330051779747,1759205975250720735
1.0,0.0,0.1541653573513031,1759205975260695197
1.0,0.0,0.14941026270389557,1759205975270611521
1.0,0.0,0.15577921271324158,1759205975280631399
1.0,0.0,0.15937842428684235,1759205975290753755
1.0,0.0,0.15452443063259125,1759205975300606787
1.0,0.0,0.15042436122894287,1759205975310627433
1.0,0.0,0.15342792868614197,1759205975320662063
1.0,0.0,0.1446731835603714,1759205975330638599
1.0,0.0,0.14224809408187866,1759205975340674700
1.0,0.0,0.12787765264511108,1759205975350646994
1.0,0.0,0.12467774748802185,1759205975360654541
1.0,0.0,0.11220347136259079,1759205975370648069
1.0,0.0,0.11400270462036133,1759205975380647213
1.0,0.0,0.11649846285581589,1759205975390648522
1.0,0.0,0.12174807488918304,1759205975400619079
1.0,0.0,0.12097687274217606,1759205975410634184
1.0,0.0,0.12223999202251434,1759205975420681847
1.0,0.0,0.12035959959030151,1759205975430859023
1.0,0.0,0.12465091794729233,1759205975440622659
1.0,0.0,0.1218666285276413,1759205975450615984
1.0,0.0,0.1254245489835739,1759205975460676585
1.0,0.0,0.1226518526673317,1759205975470607414
1.0,0.0,0.11484760046005249,1759205975480612123
1.0,0.0,0.11470147222280502,1759205975490618311
1.0,0.0,0.10409965366125107,1759205975500623376
1.0,0.0,0.09617117047309875,1759205975510618216
1.0,0.0,0.09676843136548996,1759205975520612726
1.0,0.0,0.09815479069948196,1759205975530650654
1.0,0.0,0.10206600278615952,1759205975540656482
1.0,0.0,0.10457057505846024,1759205975550848404
1.0,0.0,0.10026798397302628,1759205975560731221
1.0,0.0,0.09575077891349792,1759205975570650670
1.0,0.0,0.10285205394029617,1759205975580745404
1.0,0.0,0.10686998069286346,1759205975590637028
1.0,0.0,0.11248061805963516,1759205975600608121
1.0,0.0,0.11070127785205841,1759205975610668296
1.0,0.0,0.11000821739435196,1759205975620629620
1.0,0.0,0.10016490519046783,1759205975630566887
1.0,0.0,0.09781350195407867,1759205975640625886
1.0,0.0,0.09686528146266937,1759205975650697823
1.0,0.0,0.08043166995048523,1759205975660726895
1.0,0.0,0.07371528446674347,1759205975670633713
1.0,0.0,0.08829452097415924,1759205975680654385
1.0,0.0,0.09200546145439148,1759205975690670625
1.0,0.0,0.0848512351512909,1759205975700631357
1.0,0.0,0.08721251785755157,1759205975710612204
1.0,0.0,0.08801275491714478,1759205975720632848
1.0,0.0,0.09434673935174942,1759205975730568965
1.0,0.0,0.0958976298570633,1759205975740610995
1.0,0.0,0.09596379846334457,1759205975750623038
1.0,0.0,0.09569552540779114,1759205975760639886
1.0,0.0,0.09541985392570496,1759205975770649379
1.0,0.0,0.0875757560133934,1759205975780647296
1.0,0.0,0.08640539646148682,1759205975790614134
1.0,0.0,0.0751800686120987,1759205975800613113
1.0,0.0,0.060268744826316833,1759205975810633232
1.0,0.0,0.060942839831113815,1759205975820671769
1.0,0.0,0.0632954016327858,1759205975830584081
1.0,0.0,0.06692561507225037,1759205975840646219
1.0,0.0,0.06912581622600555,1759205975850665677
1.0,0.0,0.07027822732925415,1759205975860655831
1.0,0.0,0.07078269124031067,1759205975870603279
1.0,0.0,0.07479256391525269,1759205975880642617
1.0,0.0,0.07876981794834137,1759205975890611380
1.0,0.0,0.07992590218782425,1759205975900637470
1.0,0.0,0.08009960502386093,1759205975910650575
1.0,0.0,0.08177444338798523,1759205975920682232
1.0,0.0,0.0780068039894104,1759205975930534764
1.0,0.0,0.04685666784644127,1759205975940608015
1.0,0.0,0.04084905982017517,1759205975950637545
1.0,0.0,0.03855160251259804,1759205975960633754
1.0,0.0,0.03423827886581421,1759205975970622771
1.0,0.0,0.03772256523370743,1759205975980625137
1.0,0.0,0.041121967136859894,1759205975990611157
1.0,0.0,0.04547521099448204,1759205976000637453
1.0,0.0,0.04879127815365791,1759205976010612751
1.0,0.0,0.05262526124715805,1759205976020633656
1.0,0.0,0.05458105728030205,1759205976030626027
1.0,0.0,0.058599650859832764,1759205976040637986
1.0,0.0,0.06183543801307678,1759205976050616074
1.0,0.0,0.06577984243631363,1759205976060617281
1.0,0.0,0.034769456833601,1759205976070652733
1.0,0.0,0.034460414201021194,1759205976080615913
1.0,0.0,0.032842524349689484,1759205976090853333
1.0,0.0,0.024283764883875847,1759205976100654510
1.0,0.0,0.021968591958284378,1759205976110628655
1.0,0.0,0.01909826137125492,1759205976120603011
1.0,0.0,0.01940840668976307,1759205976130666248
1.0,0.0,0.021314766258001328,1759205976140622798
1.0,0.0,0.02589821070432663,1759205976150643136
1.0,0.0,0.02961258962750435,1759205976160620829
1.0,0.0,0.034067098051309586,1759205976170690178
1.0,0.0,0.03681664168834686,1759205976180652975
1.0,0.0,0.04058237001299858,1759205976190652597
1.0,0.0,0.001999545842409134,1759205976200624106
1.0,0.0,0.004042313899844885,1759205976210596387
1.0,0.0,0.007012019865214825,1759205976220611666
1.0,0.0,0.0050947838462889194,1759205976230597568
1.0,0.0,0.0035336348228156567,1759205976240631703
1.0,0.0,-0.002178350230678916,1759205976250717463
1.0,0.0,-0.005643234122544527,1759205976260637809
1.0,0.0,-0.010409505106508732,1759205976270623119
1.0,0.0,-0.01052666362375021,1759205976280632712
1.0,0.0,-0.00852919090539217,1759205976290693114
1.0,0.0,-0.006262806709855795,1759205976300628922
1.0,0.0,-0.04811207205057144,1759205976310623825
1.0,0.0,-0.04451068863272667,1759205976320647682
1.0,0.0,-0.045405540615320206,1759205976330586138
1.0,0.0,-0.04166680946946144,1759205976340773181
1.0,0.0,-0.04137338697910309,1759205976350618105
1.0,0.0,-0.037497565150260925,1759205976360631571
1.0,0.0,-0.03748101741075516,1759205976370607366
1.0,0.0,-0.03388552367687225,1759205976380664778
1.0,0.0,-0.029994864016771317,1759205976390655617
1.0,0.0,-0.027736835181713104,1759205976400670340
1.0,0.0,-0.024964453652501106,1759205976410628325
1.0,0.0,-0.021124517545104027,1759205976420652749
1.0,0.0,-0.06573208421468735,1759205976430563757
1.0,0.0,-0.06177889183163643,1759205976440653244
1.0,0.0,-0.06108913943171501,1759205976450732386
1.0,0.0,-0.05708941072225571,1759205976460644577
