actuation_accel_cmd,actuation_brake_cmd,actuation_steer_cmd,stamp
1.0,0.0,-0.10584121942520142,1756544185759203510
1.0,0.0,-0.1094975695014,1756544185760475211
1.0,0.0,-0.09724166244268417,1756544185777131719
1.0,0.0,-0.10472286492586136,1756544185778211093
1.0,0.0,-0.09358736872673035,1756544185796774172
1.0,0.0,-0.08734986931085587,1756544185813528688
1.0,0.0,-0.0985989049077034,1756544185816305925
1.0,0.0,-0.08939558267593384,1756544185833280370
1.0,0.0,-0.0991305261850357,1756544185834755284
1.0,0.0,-0.08903657644987106,1756544185851573506
1.0,0.0,-0.09768730401992798,1756544185852560295
1.0,0.0,-0.08766051381826401,1756544185870860937
1.0,0.0,-0.09629419445991516,1756544185871108520
1.0,0.0,-0.0861479789018631,1756544185892040201
1.0,0.0,-0.09482385218143463,1756544185892223197
1.0,0.0,-0.09140369296073914,1756544185909018819
1.0,0.0,-0.09711571037769318,1756544185909693458
1.0,0.0,-0.08526269346475601,1756544185926737145
1.0,0.0,-0.09307140111923218,1756544185946438801
1.0,0.0,-0.08230464160442352,1756544185949626870
1.0,0.0,-0.09107916802167892,1756544185963755317
1.0,0.0,-0.09595391154289246,1756544185964663463
1.0,0.0,-0.13675391674041748,1756544185984674239
1.0,0.0,-0.1775539219379425,1756544185985584068
1.0,0.0,-0.21835391223430634,1756544186004053472
1.0,0.0,-0.23306499421596527,1756544186006000406
1.0,0.0,-0.19226498901844025,1756544186021568943
1.0,0.0,-0.16821928322315216,1756544186023171683
1.0,0.0,-0.15985207259655,1756544186042872764
1.0,0.0,-0.16675041615962982,1756544186044574483
1.0,0.0,-0.15875235199928284,1756544186060673546
1.0,0.0,-0.16564364731311798,1756544186061419643
1.0,0.0,-0.16029666364192963,1756544186083942262
1.0,0.0,-0.1659974902868271,1756544186084025222
1.0,0.0,-0.15862736105918884,1756544186101395257
1.0,0.0,-0.16456922888755798,1756544186101908115
1.0,0.0,-0.1572391390800476,1756544186120786732
1.0,0.0,-0.1634095162153244,1756544186121817981
1.0,0.0,-0.15664547681808472,1756544186141422464
1.0,0.0,-0.16263358294963837,1756544186144796548
1.0,0.0,-0.16070351004600525,1756544186161579748
1.0,0.0,-0.15561586618423462,1756544186180425869
1.0,0.0,-0.16161148250102997,1756544186180530840
1.0,0.0,-0.17743952572345734,1756544186198909546
1.0,0.0,-0.1733042299747467,1756544186199630579
1.0,0.0,-0.15645945072174072,1756544186220184977
1.0,0.0,-0.16105256974697113,1756544186221089614
1.0,0.0,-0.1576860547065735,1756544186240328355
1.0,0.0,-0.16228137910366058,1756544186242608313
1.0,0.0,-0.17393560707569122,1756544186260581172
1.0,0.0,-0.17070242762565613,1756544186265551614
1.0,0.0,-0.15997783839702606,1756544186278720885
1.0,0.0,-0.15319229662418365,1756544186285152994
1.0,0.0,-0.1589277982711792,1756544186298036653
1.0,0.0,-0.16249951720237732,1756544186299295350
1.0,0.0,-0.1549799144268036,1756544186316368065
1.0,0.0,-0.1488712877035141,1756544186337148901
1.0,0.0,-0.14585183560848236,1756544186358918287
1.0,0.0,-0.16889046132564545,1756544186381267976
1.0,0.0,-0.16725389659404755,1756544186382926337
1.0,0.0,-0.16594231128692627,1756544186387602302
1.0,0.0,-0.1482687145471573,1756544186404020958
1.0,0.0,-0.13467882573604584,1756544186426090119
1.0,0.0,-0.14755286276340485,1756544186430095805
1.0,0.0,-0.14290833473205566,1756544186445623143
1.0,0.0,-0.15212482213974,1756544186448102873
1.0,0.0,-0.14083212614059448,1756544186465029544
1.0,0.0,-0.14943493902683258,1756544186467365492
1.0,0.0,-0.10863494127988815,1756544186487086528
1.0,0.0,-0.10925360769033432,1756544186488422611
1.0,0.0,-0.11609592288732529,1756544186491167340
1.0,0.0,-0.11918685585260391,1756544186504970593
1.0,0.0,-0.136244997382164,1756544186523399739
1.0,0.0,-0.14213109016418457,1756544186524352937
1.0,0.0,-0.13148947060108185,1756544186543930677
1.0,0.0,-0.13884153962135315,1756544186545178058
1.0,0.0,-0.12616358697414398,1756544186563544332
1.0,0.0,-0.13523320853710175,1756544186565365468
1.0,0.0,-0.12090283632278442,1756544186582364143
1.0,0.0,-0.1317215859889984,1756544186583475586
1.0,0.0,-0.12527982890605927,1756544186601957555
1.0,0.0,-0.1334710568189621,1756544186603458431
1.0,0.0,-0.12907467782497406,1756544186629030451
1.0,0.0,-0.13475927710533142,1756544186629115068
1.0,0.0,-0.1379173845052719,1756544186630486962
1.0,0.0,-0.09892722219228745,1756544186639265631
1.0,0.0,-0.11748348921537399,1756544186656777382
1.0,0.0,-0.12741371989250183,1756544186657904061
1.0,0.0,-0.16821372509002686,1756544186678869038
1.0,0.0,-0.20901373028755188,1756544186680757161
1.0,0.0,-0.2036805897951126,1756544186695903868
1.0,0.0,-0.14301234483718872,1756544186722251333
1.0,0.0,-0.1022123396396637,1756544186737901069
1.0,0.0,-0.10762166231870651,1756544186740609052
1.0,0.0,-0.1302001178264618,1756544186758917003
1.0,0.0,-0.12454227358102798,1756544186778642852
1.0,0.0,-0.13830551505088806,1756544186780028014
1.0,0.0,-0.12455228716135025,1756544186796857569
1.0,0.0,-0.11640490591526031,1756544186815662815
1.0,0.0,-0.1309741735458374,1756544186816989593
1.0,0.0,-0.11792244017124176,1756544186836074454
1.0,0.0,-0.13104663789272308,1756544186836780257
1.0,0.0,-0.11767404526472092,1756544186858162697
1.0,0.0,-0.12929509580135345,1756544186862029227
1.0,0.0,-0.11646375060081482,1756544186874874669
1.0,0.0,-0.1080896407365799,1756544186894402800
1.0,0.0,-0.12310779094696045,1756544186898303450
1.0,0.0,-0.11640426516532898,1756544186914622954
1.0,0.0,-0.126886248588562,1756544186920704668
1.0,0.0,-0.11778125166893005,1756544186933434941
1.0,0.0,-0.12600184977054596,1756544186935340636
1.0,0.0,-0.1134270504117012,1756544186956197600
1.0,0.0,-0.12298139929771423,1756544186957912154
1.0,0.0,-0.11415300518274307,1756544186975252193
1.0,0.0,-0.12278725206851959,1756544186976289233
1.0,0.0,-0.1122218519449234,1756544186996340912
1.0,0.0,-0.1209886372089386,1756544186998501367
1.0,0.0,-0.11044862121343613,1756544187019259587
1.0,0.0,-0.11940501630306244,1756544187021192543
1.0,0.0,-0.12438078224658966,1756544187023836590
1.0,0.0,-0.11708050221204758,1756544187038302729
1.0,0.0,-0.12243898957967758,1756544187039864174
1.0,0.0,-0.11757981777191162,1756544187060126571
1.0,0.0,-0.10706458985805511,1756544187079033356
1.0,0.0,-0.11582357436418533,1756544187079158649
1.0,0.0,-0.099880650639534,1756544187100290254
1.0,0.0,-0.0956946611404419,1756544187120704645
1.0,0.0,-0.10822604596614838,1756544187122228240
1.0,0.0,-0.1490260511636734,1756544187140040305
1.0,0.0,-0.1487167328596115,1756544187141425631
1.0,0.0,-0.10791672766208649,1756544187160179114
1.0,0.0,-0.1078578531742096,1756544187164180412
1.0,0.0,-0.09757120907306671,1756544187184056457
1.0,0.0,-0.0859309658408165,1756544187204624898
1.0,0.0,-0.10279647260904312,1756544187206286406
1.0,0.0,-0.10180678218603134,1756544187223545520
1.0,0.0,-0.09340573102235794,1756544187225970812
1.0,0.0,-0.10476429760456085,1756544187244103603
1.0,0.0,-0.11008677631616592,1756544187245062963
1.0,0.0,-0.09632224589586258,1756544187266946333
1.0,0.0,-0.10502374172210693,1756544187271819628
1.0,0.0,-0.09099479019641876,1756544187288391597
1.0,0.0,-0.10135863721370697,1756544187290427322
1.0,0.0,-0.142158642411232,1756544187315751299
1.0,0.0,-0.17575852572917938,1756544187322424110
1.0,0.0,-0.13495852053165436,1756544187337525077
1.0,0.0,-0.11662241071462631,1756544187338998095
1.0,0.0,-0.1141194999217987,1756544187341042811
1.0,0.0,-0.07779406756162643,1756544187362431283
1.0,0.0,-0.09758946299552917,1756544187364222862
1.0,0.0,-0.0887516513466835,1756544187387167077
1.0,0.0,-0.08358403295278549,1756544187392428781
1.0,0.0,-0.09967932850122452,1756544187409843529
1.0,0.0,-0.08787760883569717,1756544187411979814
1.0,0.0,-0.10037215054035187,1756544187420323381
1.0,0.0,-0.08746214956045151,1756544187431002218
1.0,0.0,-0.09854628145694733,1756544187431065708
1.0,0.0,-0.08550824970006943,1756544187455479082
1.0,0.0,-0.09665419906377792,1756544187457729069
1.0,0.0,-0.0844804048538208,1756544187474277328
1.0,0.0,-0.09527624398469925,1756544187477773890
1.0,0.0,-0.0824488177895546,1756544187493819893
1.0,0.0,-0.0933348760008812,1756544187496224099
1.0,0.0,-0.08047042787075043,1756544187517831681
1.0,0.0,-0.09145820140838623,1756544187521458463
1.0,0.0,-0.0975625142455101,1756544187522816273
1.0,0.0,-0.021061286330223083,1756544187546197396
1.0,0.0,-0.037183430045843124,1756544187567407014
1.0,0.0,-0.06581215560436249,1756544187568844223
1.0,0.0,-0.06775081157684326,1756544187588485712
1.0,0.0,-0.0653185248374939,1756544187590045066
1.0,0.0,-0.07809403538703918,1756544187594293044
1.0,0.0,-0.06676722317934036,1756544187609077907
1.0,0.0,-0.07803210616111755,1756544187609160002
1.0,0.0,-0.07060776650905609,1756544187628676539
1.0,0.0,-0.07883457094430923,1756544187629936940
1.0,0.0,-0.06787863373756409,1756544187654158130
1.0,0.0,-0.10867863148450851,1756544187674550507
1.0,0.0,-0.14947862923145294,1756544187676593297
1.0,0.0,-0.10867863148450851,1756544187700777876
1.0,0.0,-0.06787863373756409,1756544187702617312
1.0,0.0,-0.05586894229054451,1756544187703808719
1.0,0.0,-0.058855053037405014,1756544187720872713
1.0,0.0,-0.08088113367557526,1756544187722308062
1.0,0.0,-0.042583975940942764,1756544187740825086
1.0,0.0,-0.06463386118412018,1756544187743183298
1.0,0.0,-0.056146033108234406,1756544187762417741
1.0,0.0,-0.07130603492259979,1756544187763402389
1.0,0.0,-0.07534809410572052,1756544187786011125
1.0,0.0,-0.06490584462881088,1756544187789784520
1.0,0.0,-0.08192595839500427,1756544187810774524
1.0,0.0,-0.09034692496061325,1756544187810830033
1.0,0.0,-0.09502524137496948,1756544187811788133
1.0,0.0,-0.06496066600084305,1756544187834528695
1.0,0.0,-0.07385910302400589,1756544187835593407
1.0,0.0,-0.03955777734518051,1756544187863888908
1.0,0.0,-0.05612873658537865,1756544187863945259
1.0,0.0,-0.0560571663081646,1756544187873988932
1.0,0.0,-0.07229229807853699,1756544187875154963
1.0,0.0,-0.06192094832658768,1756544187890600104
1.0,0.0,-0.0730009600520134,1756544187891135212
1.0,0.0,-0.059701669961214066,1756544187916234290
1.0,0.0,-0.0710054337978363,1756544187918459453
1.0,0.0,-0.056225016713142395,1756544187939840132
1.0,0.0,-0.06819646060466766,1756544187942882600
1.0,0.0,-0.07482361048460007,1756544187945460712
1.0,0.0,-0.044724222272634506,1756544187962776033
1.0,0.0,-0.06098172813653946,1756544187963024682
1.0,0.0,-0.12134134769439697,1756544187981990612
1.0,0.0,-0.19313794374465942,1756544187982060746
1.0,0.0,-0.18130852282047272,1756544188003469470
1.0,0.0,-0.16722947359085083,1756544188005530973
1.0,0.0,-0.10191390663385391,1756544188027310938
1.0,0.0,-0.0822228491306305,1756544188048116918
1.0,0.0,-0.07970773428678513,1756544188066237293
1.0,0.0,-0.09266208857297897,1756544188068660221
1.0,0.0,-0.08511438965797424,1756544188085630463
1.0,0.0,-0.09502427279949188,1756544188088151466
1.0,0.0,-0.08487555384635925,1756544188109814798
1.0,0.0,-0.08464297652244568,1756544188115945087
1.0,0.0,-0.09332463890314102,1756544188133280661
1.0,0.0,-0.06998056918382645,1756544188147670640
1.0,0.0,-0.08445848524570465,1756544188170113954
1.0,0.0,-0.09183592349290848,1756544188170209652
1.0,0.0,-0.09559854865074158,1756544188172018123
1.0,0.0,-0.1609446406364441,1756544188190222884
1.0,0.0,-0.18846650421619415,1756544188192046902
1.0,0.0,-0.11735556274652481,1756544188215976309
1.0,0.0,-0.09360215812921524,1756544188234918141
1.0,0.0,-0.10206975787878036,1756544188236711197
1.0,0.0,-0.09203743934631348,1756544188258605559
1.0,0.0,-0.10058888047933578,1756544188259844277
1.0,0.0,-0.10533968359231949,1756544188261973496
1.0,0.0,-0.0930493026971817,1756544188284571611
1.0,0.0,-0.10037984699010849,1756544188287269435
1.0,0.0,-0.08938847482204437,1756544188313065411
1.0,0.0,-0.0977291613817215,1756544188315026848
1.0,0.0,-0.10236287862062454,1756544188317119066
1.0,0.0,-0.07202023267745972,1756544188334372754
1.0,0.0,-0.0849156603217125,1756544188334831849
1.0,0.0,-0.07559660822153091,1756544188357060768
1.0,0.0,-0.08874054253101349,1756544188358406361
1.0,0.0,-0.09604272991418839,1756544188359497095
1.0,0.0,-0.08038051426410675,1756544188377525143
1.0,0.0,-0.08978239446878433,1756544188379442598
1.0,0.0,-0.08653060346841812,1756544188401334875
1.0,0.0,-0.06826905161142349,1756544188424160833
1.0,0.0,-0.08141451328992844,1756544188424302482
1.0,0.0,-0.0472509041428566,1756544188444904776
1.0,0.0,-0.054869312793016434,1756544188448584504
1.0,0.0,-0.07319348305463791,1756544188462247688
1.0,0.0,-0.0823555663228035,1756544188462722233
1.0,0.0,-0.048310257494449615,1756544188481858738
1.0,0.0,-0.05504576116800308,1756544188482862318
1.0,0.0,-0.05792029947042465,1756544188506396103
1.0,0.0,-0.04770924896001816,1756544188508860126
1.0,0.0,-0.06566474586725235,1756544188524339197
1.0,0.0,-0.07311727106571198,1756544188528146857
1.0,0.0,-0.05016661435365677,1756544188548337346
1.0,0.0,-0.06393466889858246,1756544188548412847
1.0,0.0,-0.04508979991078377,1756544188566803177
1.0,0.0,-0.06011015549302101,1756544188569510135
1.0,0.0,-0.04226083680987358,1756544188572129249
1.0,0.0,-0.03121490404009819,1756544188588790094
1.0,0.0,-0.05119776353240013,1756544188592540634
1.0,0.0,-0.019179504364728928,1756544188608565480
1.0,0.0,-0.04344390332698822,1756544188614193834
1.0,0.0,-0.026253143325448036,1756544188627084789
1.0,0.0,-0.04510592296719551,1756544188629766476
1.0,0.0,-0.027311719954013824,1756544188650527248
1.0,0.0,-0.07860013842582703,1756544188670249500
1.0,0.0,-0.1377863883972168,1756544188671153299
1.0,0.0,-0.11186826229095459,1756544188689468005
1.0,0.0,-0.08277039974927902,1756544188690660461
1.0,0.0,-0.048364877700805664,1756544188709745965
1.0,0.0,-0.04682187736034393,1756544188714162934
1.0,0.0,-0.04280387982726097,1756544188737441862
1.0,0.0,-0.038734059780836105,1756544188758336533
1.0,0.0,-0.05529531463980675,1756544188758945246
1.0,0.0,-0.062382664531469345,1756544188761090140
1.0,0.0,-0.05723583698272705,1756544188780895891
1.0,0.0,-0.018898960202932358,1756544188803876241
1.0,0.0,-0.039052143692970276,1756544188803929805
1.0,0.0,-0.033747974783182144,1756544188823613879
1.0,0.0,-0.04800068214535713,1756544188824324131
1.0,0.0,-0.04239540919661522,1756544188842910192
1.0,0.0,-0.05082187429070473,1756544188844677789
1.0,0.0,-0.03911549225449562,1756544188864968987
1.0,0.0,-0.0482373870909214,1756544188867123250
1.0,0.0,-0.04050256311893463,1756544188888006949
1.0,0.0,-0.04837494343519211,1756544188891376421
1.0,0.0,-0.05272318422794342,1756544188892323421
1.0,0.0,-0.024937836453318596,1756544188909549172
1.0,0.0,-0.0390339232981205,1756544188911109560
1.0,0.0,-0.03391225263476372,1756544188932309926
1.0,0.0,-0.04344102367758751,1756544188933802932
1.0,0.0,-0.021344630047678947,1756544188953899549
1.0,0.0,-0.03520755469799042,1756544188954934699
1.0,0.0,-0.031130604445934296,1756544188970929768
1.0,0.0,-0.04007691517472267,1756544188973160073
1.0,0.0,-0.0921039804816246,1756544188991638007
1.0,0.0,-0.13148672878742218,1756544188992863501
1.0,0.0,-0.10327556729316711,1756544189011894313
1.0,0.0,-0.07114822417497635,1756544189014670669
1.0,0.0,-0.04716291278600693,1756544189032565097
1.0,0.0,-0.053751859813928604,1756544189034212715
1.0,0.0,-0.045996855944395065,1756544189056674419
1.0,0.0,-0.05263131111860275,1756544189059448807
1.0,0.0,-0.045951731503009796,1756544189074860318
1.0,0.0,-0.05208688974380493,1756544189075831896
1.0,0.0,-0.03307567909359932,1756544189098370562
